Stock_Ticker,Trade_Type,Quantity,Price,Date,Profit_Loss,Holding_Period
VEU,Buy,2,47.36741257,2022-06-10,0.0,0.0
SCHX,Buy,8,14.39818573,2022-06-10,0.0,0.0
XLF,Buy,3,30.79372787,2022-06-10,0.0,0.0
BSV,Buy,1,70.97945404,2022-06-10,0.0,0.0
SPLG,Sell,13,43.81083298,2022-06-10,-31.17,2.0
SPYG,Buy,2,51.97739792,2022-06-10,0.0,0.0
SPYV,Sell,3,36.02051926,2022-06-10,-6.19,3.0
DVY,Buy,1,110.9545593,2022-06-10,0.0,0.0
ACWI,Buy,1,82.86484528,2022-06-10,0.0,0.0
VGK,Buy,2,50.54634476,2022-06-10,0.0,0.0
EFV,Buy,2,41.13117599,2022-06-10,0.0,0.0
BIV,Buy,1,70.47109222,2022-06-10,0.0,0.0
EMB,Sell,2,75.68792725,2022-06-10,-3.87,2.0
VTI,Buy,1,179.0850677,2022-06-13,0.0,0.0
VEA,Buy,4,37.74003601,2022-06-13,0.0,0.0
IJH,Buy,4,43.79798126,2022-06-13,0.0,0.0
XLK,Buy,1,122.16819,2022-06-13,0.0,0.0
IWD,Buy,1,137.4313965,2022-06-13,0.0,0.0
RSP,Buy,1,128.2085724,2022-06-13,0.0,0.0
IVW,Sell,11,57.67822647,2022-06-13,-28.63,1.0
VEU,Buy,4,45.77218246,2022-06-13,0.0,0.0
SCHX,Buy,13,13.81839371,2022-06-13,0.0,0.0
XLF,Buy,6,29.87550354,2022-06-13,0.0,0.0
BSV,Buy,2,70.47825623,2022-06-13,0.0,0.0
VBR,Buy,1,142.9820862,2022-06-13,0.0,0.0
SCHB,Buy,13,13.48047924,2022-06-13,0.0,0.0
SPLG,Buy,4,42.11036682,2022-06-13,0.0,0.0
VGSH,Buy,3,53.30691147,2022-06-13,0.0,0.0
IGSB,Buy,4,45.61603546,2022-06-13,0.0,0.0
VGK,Sell,2,48.73241425,2022-06-13,-3.63,1.0
EFV,Buy,4,39.95754623,2022-06-13,0.0,0.0
EFA,Sell,1,58.033535,2022-06-14,-2.56,2.0
BSV,Sell,5,70.24617767,2022-06-14,-1.16,1.0
IVE,Sell,1,129.3431702,2022-06-14,-11.63,4.0
VEA,Sell,19,38.05741119,2022-06-15,4.82,2.0
XLK,Sell,1,125.5325089,2022-06-15,2.69,2.0
RSP,Sell,1,128.7686768,2022-06-15,0.45,2.0
VEU,Buy,1,46.43384552,2022-06-15,0.0,0.0
SCHX,Buy,3,13.98048592,2022-06-15,0.0,0.0
SCHF,Buy,3,14.12293148,2022-06-15,0.0,0.0
XLF,Buy,1,29.95123291,2022-06-15,0.0,0.0
SCHB,Buy,4,13.64304352,2022-06-15,0.0,0.0
SPLG,Buy,1,42.57846832,2022-06-15,0.0,0.0
EFV,Buy,1,40.37282944,2022-06-15,0.0,0.0
VEA,Buy,3,37.14156342,2022-06-16,0.0,0.0
IJH,Sell,4,41.99782562,2022-06-16,-7.2,3.0
XLK,Buy,1,120.4226608,2022-06-16,0.0,0.0
VYM,Buy,1,91.01844025,2022-06-16,0.0,0.0
EFA,Buy,2,57.81811142,2022-06-16,0.0,0.0
IVW,Buy,2,56.87590408,2022-06-16,0.0,0.0
VEU,Buy,2,45.26460648,2022-06-16,0.0,0.0
SCHX,Buy,9,13.5129118,2022-06-16,0.0,0.0
SCHF,Buy,8,13.7979641,2022-06-16,0.0,0.0
XLF,Buy,4,29.1939373,2022-06-16,0.0,0.0
SCHB,Buy,9,13.16762447,2022-06-16,0.0,0.0
SPLG,Buy,2,41.23147202,2022-06-16,0.0,0.0
VGSH,Buy,2,53.50772858,2022-06-16,0.0,0.0
SPYG,Buy,1,49.06113815,2022-06-16,0.0,0.0
HYG,Sell,1,62.86495209,2022-06-16,-3.76,7.0
EFV,Buy,2,39.56934738,2022-06-16,0.0,0.0
VTI,Sell,1,175.5119629,2022-06-17,-3.57,4.0
XLK,Sell,1,121.5246124,2022-06-17,0.88,1.0
VYM,Sell,1,90.41687012,2022-06-17,-0.6,1.0
EFA,Sell,2,57.58395386,2022-06-17,-0.47,1.0
VGSH,Sell,15,53.46208191,2022-06-17,-0.68,1.0
DVY,Sell,2,101.9326859,2022-06-17,-18.04,5.0
VEA,Buy,4,37.58420944,2022-06-21,0.0,0.0
BND,Buy,2,67.68507385,2022-06-21,0.0,0.0
IJH,Buy,3,42.97554779,2022-06-21,0.0,0.0
VIG,Buy,1,133.6186676,2022-06-21,0.0,0.0
XLK,Buy,1,124.6170654,2022-06-21,0.0,0.0
RSP,Buy,1,126.6470184,2022-06-21,0.0,0.0
IVW,Buy,2,58.82297897,2022-06-21,0.0,0.0
VEU,Buy,3,45.8604393,2022-06-21,0.0,0.0
SCHX,Sell,33,13.8807373,2022-06-21,9.71,2.0
SCHF,Buy,10,13.94727516,2022-06-21,0.0,0.0
XLF,Buy,5,29.86345673,2022-06-21,0.0,0.0
VT,Buy,1,80.377388,2022-06-21,0.0,0.0
SCHB,Buy,11,13.52035236,2022-06-21,0.0,0.0
SPLG,Buy,3,42.31946945,2022-06-21,0.0,0.0
VGSH,Buy,2,53.4346962,2022-06-21,0.0,0.0
SDY,Buy,1,107.9916306,2022-06-21,0.0,0.0
SPYV,Buy,1,34.46999741,2022-06-21,0.0,0.0
BND,Sell,2,68.2430191,2022-06-22,0.89,1.0
IJH,Sell,3,42.82025909,2022-06-22,-0.47,1.0
XLK,Sell,1,124.0890884,2022-06-22,-0.53,1.0
SDY,Sell,1,108.512764,2022-06-22,0.42,1.0
VEA,Sell,7,37.09729767,2022-06-23,-3.41,2.0
VEU,Buy,1,45.3285675,2022-06-23,0.0,0.0
SCHX,Buy,3,14.02379131,2022-06-23,0.0,0.0
SCHF,Buy,3,13.79045296,2022-06-23,0.0,0.0
XLF,Buy,1,29.68264008,2022-06-23,0.0,0.0
SCHB,Buy,3,13.64939499,2022-06-23,0.0,0.0
SPLG,Buy,1,42.66493988,2022-06-23,0.0,0.0
EFV,Buy,1,39.11795425,2022-06-23,0.0,0.0
EEM,Buy,1,37.20023727,2022-06-23,0.0,0.0
SCHX,Buy,3,14.46829414,2022-06-24,0.0,0.0
XLF,Buy,1,30.77705956,2022-06-24,0.0,0.0
VT,Sell,1,82.82307434,2022-06-24,1.96,3.0
SCHB,Buy,3,14.08363628,2022-06-24,0.0,0.0
SPLG,Sell,11,43.98922729,2022-06-24,11.65,1.0
SPYV,Sell,1,35.46104813,2022-06-24,0.79,3.0
ACWI,Sell,1,82.55873108,2022-06-24,-0.31,9.0
SPDW,Buy,1,27.40433311,2022-06-24,0.0,0.0
EFV,Sell,10,40.02074432,2022-06-24,7.22,1.0
VXF,Sell,1,131.9512634,2022-06-24,-9.27,11.0
EEM,Buy,1,38.08082581,2022-06-24,0.0,0.0
BIV,Sell,5,70.55335236,2022-06-24,0.33,9.0
VEA,Buy,4,38.12624741,2022-06-27,0.0,0.0
XLK,Buy,1,129.5935516,2022-06-27,0.0,0.0
RSP,Buy,1,131.7151947,2022-06-27,0.0,0.0
IVW,Buy,2,61.43537903,2022-06-27,0.0,0.0
VEU,Buy,3,46.50235367,2022-06-27,0.0,0.0
SCHX,Buy,12,14.41821003,2022-06-27,0.0,0.0
XLF,Buy,5,30.67237854,2022-06-27,0.0,0.0
SCHB,Sell,389,14.04975986,2022-06-27,-13.18,1.0
SPLG,Buy,4,43.85487366,2022-06-27,0.0,0.0
VGSH,Buy,3,53.56249237,2022-06-27,0.0,0.0
SPYG,Buy,3,52.96930695,2022-06-27,0.0,0.0
SDY,Buy,1,112.5048523,2022-06-27,0.0,0.0
XLY,Buy,1,141.9329987,2022-06-27,0.0,0.0
EFV,Buy,4,39.91241074,2022-06-27,0.0,0.0
VXF,Buy,1,131.8068085,2022-06-27,0.0,0.0
EEM,Buy,4,38.12766647,2022-06-27,0.0,0.0
EMB,Buy,2,74.03044128,2022-06-27,0.0,0.0
VTI,Buy,2,182.8031921,2022-06-28,0.0,0.0
VEA,Buy,12,37.9241333,2022-06-28,0.0,0.0
VUG,Buy,2,221.5385132,2022-06-28,0.0,0.0
IJH,Buy,11,44.12197495,2022-06-28,0.0,0.0
VIG,Buy,3,136.168396,2022-06-28,0.0,0.0
IJR,Buy,5,89.3122406,2022-06-28,0.0,0.0
XLK,Buy,3,125.7120895,2022-06-28,0.0,0.0
VO,Buy,2,190.1424561,2022-06-28,0.0,0.0
XLE,Buy,7,68.64615631,2022-06-28,0.0,0.0
IVW,Buy,8,59.61551285,2022-06-28,0.0,0.0
VEU,Buy,10,46.27310944,2022-06-28,0.0,0.0
SCHX,Sell,18,14.11770248,2022-06-28,-5.41,1.0
IAU,Buy,10,34.56000137,2022-06-28,0.0,0.0
EEM,Sell,12,37.89346695,2022-06-28,-2.81,1.0
VHT,Buy,2,225.5125427,2022-06-28,0.0,0.0
VTI,Sell,2,182.4962311,2022-06-29,-0.61,1.0
VEA,Sell,16,37.69445801,2022-06-29,-3.67,1.0
IJH,Sell,11,43.77689362,2022-06-29,-3.8,1.0
XLK,Sell,4,125.9662781,2022-06-29,0.81,1.0
VO,Sell,2,188.9433594,2022-06-29,-2.4,1.0
RSP,Sell,2,128.9186401,2022-06-29,-5.59,2.0
VEU,Sell,29,46.00717163,2022-06-29,-7.71,1.0
VGSH,Sell,5,53.64464569,2022-06-29,0.33,2.0
SDY,Sell,1,110.8763657,2022-06-29,-1.63,2.0
EFV,Sell,4,39.56934738,2022-06-29,-1.37,2.0
EMB,Sell,2,73.73542023,2022-06-29,-0.59,2.0
IVV,Buy,1,363.5489197,2022-06-30,0.0,0.0
VTI,Buy,2,180.9231567,2022-06-30,0.0,0.0
VEA,Buy,12,37.48314667,2022-06-30,0.0,0.0
VUG,Buy,2,219.1687775,2022-06-30,0.0,0.0
IWF,Buy,2,214.6148071,2022-06-30,0.0,0.0
VIG,Buy,3,135.9883118,2022-06-30,0.0,0.0
VGT,Buy,1,320.052124,2022-06-30,0.0,0.0
XLK,Buy,3,124.2846298,2022-06-30,0.0,0.0
IWM,Buy,2,162.9652405,2022-06-30,0.0,0.0
IWD,Buy,3,136.8461456,2022-06-30,0.0,0.0
VYM,Buy,4,93.49474335,2022-06-30,0.0,0.0
EFA,Buy,5,58.52994919,2022-06-30,0.0,0.0
SCHX,Buy,1,13.97996712,2022-06-30,0.0,0.0
VTI,Sell,2,182.831955,2022-07-01,3.05,1.0
IWF,Sell,2,216.8914948,2022-07-01,3.64,1.0
VIG,Sell,19,137.2868042,2022-07-01,19.74,1.0
IWM,Sell,2,164.9378662,2022-07-01,3.16,1.0
XLE,Sell,17,65.83426666,2022-07-01,-47.8,3.0
VBR,Sell,5,142.7476959,2022-07-01,-1.17,13.0
IGSB,Sell,4,46.35710907,2022-07-01,2.37,13.0
SPDW,Sell,1,26.91064453,2022-07-01,-0.49,5.0
SPY,Buy,1,367.1613159,2022-07-05,0.0,0.0
IVV,Sell,1,368.1130981,2022-07-05,3.65,2.0
VTI,Buy,3,183.4841919,2022-07-05,0.0,0.0
VEA,Sell,12,36.75737381,2022-07-05,-8.71,2.0
VUG,Buy,2,225.1472473,2022-07-05,0.0,0.0
VIG,Buy,4,136.6043854,2022-07-05,0.0,0.0
VGT,Buy,1,325.9229431,2022-07-05,0.0,0.0
XLK,Buy,4,126.1324768,2022-07-05,0.0,0.0
IWD,Buy,4,137.7429047,2022-07-05,0.0,0.0
VYM,Sell,4,93.35686493,2022-07-05,-0.55,2.0
EFA,Sell,5,57.41536331,2022-07-05,-5.57,2.0
RSP,Buy,4,129.3767548,2022-07-05,0.0,0.0
XLE,Buy,9,63.22192764,2022-07-05,0.0,0.0
IVW,Buy,9,60.34932327,2022-07-05,0.0,0.0
VEU,Buy,12,44.98926926,2022-07-05,0.0,0.0
SCHX,Buy,40,14.17091656,2022-07-05,0.0,0.0
SCHF,Buy,42,13.6752758,2022-07-05,0.0,0.0
XLF,Buy,19,30.2346096,2022-07-05,0.0,0.0
XLK,Sell,7,127.21772,2022-07-06,6.08,1.0
IJH,Buy,2,44.52072525,2022-07-07,0.0,0.0
IJR,Buy,1,89.58883667,2022-07-07,0.0,0.0
XLE,Buy,1,64.38296509,2022-07-07,0.0,0.0
IVW,Buy,1,61.98329163,2022-07-07,0.0,0.0
VEU,Buy,1,45.66786575,2022-07-07,0.0,0.0
SCHX,Buy,6,14.42760086,2022-07-07,0.0,0.0
SCHF,Buy,6,13.88791275,2022-07-07,0.0,0.0
XLF,Buy,2,30.59624672,2022-07-07,0.0,0.0
BSV,Buy,1,71.36197662,2022-07-07,0.0,0.0
SCHB,Buy,6,14.04975986,2022-07-07,0.0,0.0
SPLG,Buy,2,43.89325714,2022-07-07,0.0,0.0
VGSH,Buy,1,53.7076149,2022-07-07,0.0,0.0
IJH,Sell,2,44.3731041,2022-07-08,-0.3,1.0
IJR,Sell,6,89.40763855,2022-07-08,-1.09,1.0
SCHX,Sell,47,14.41821003,2022-07-08,-0.44,1.0
XLF,Sell,53,30.52963066,2022-07-08,-3.53,1.0
BSV,Sell,1,71.21331024,2022-07-08,-0.15,1.0
SPLG,Sell,6,43.86447144,2022-07-08,-0.17,1.0
VXF,Sell,1,131.4600677,2022-07-08,-0.35,8.0
SPY,Sell,1,369.3433838,2022-07-11,1.75,4.0
VTI,Buy,1,184.3283081,2022-07-11,0.0,0.0
VEA,Buy,9,36.82168198,2022-07-11,0.0,0.0
VUG,Sell,8,226.5927429,2022-07-11,9.25,4.0
IWF,Buy,1,221.3074341,2022-07-11,0.0,0.0
VIG,Buy,2,137.5427246,2022-07-11,0.0,0.0
VGT,Buy,1,330.3530579,2022-07-11,0.0,0.0
GLD,Buy,2,161.4299927,2022-07-11,0.0,0.0
XLE,Buy,5,63.7389679,2022-07-11,0.0,0.0
IVW,Buy,5,60.95595551,2022-07-11,0.0,0.0
VEU,Sell,13,44.84254837,2022-07-11,-10.73,2.0
SCHX,Buy,23,14.2429142,2022-07-11,0.0,0.0
VCSH,Buy,4,69.72926331,2022-07-11,0.0,0.0
SCHF,Buy,24,13.68413353,2022-07-11,0.0,0.0
XLF,Buy,11,30.28219223,2022-07-11,0.0,0.0
SCHB,Buy,24,13.87113571,2022-07-11,0.0,0.0
SPLG,Buy,7,43.34626389,2022-07-11,0.0,0.0
VGSH,Buy,6,53.67105865,2022-07-11,0.0,0.0
SPYG,Buy,6,52.56972885,2022-07-11,0.0,0.0
SPYV,Buy,9,34.95136261,2022-07-11,0.0,0.0
TIP,Buy,3,104.9866333,2022-07-11,0.0,0.0
DVY,Buy,3,106.0114441,2022-07-11,0.0,0.0
XLY,Buy,2,138.9176941,2022-07-11,0.0,0.0
EFV,Buy,1,38.12488174,2022-07-11,0.0,0.0
GLD,Sell,2,160.8300018,2022-07-12,-1.2,1.0
EFV,Sell,1,38.07974625,2022-07-12,-0.05,1.0
VHT,Sell,2,228.4054413,2022-07-12,4.63,9.0
VEA,Buy,2,36.7389946,2022-07-13,0.0,0.0
BND,Buy,1,69.2582016,2022-07-13,0.0,0.0
IJH,Buy,1,43.66570282,2022-07-13,0.0,0.0
XLE,Buy,1,62.39651489,2022-07-13,0.0,0.0
IVW,Buy,1,59.89924622,2022-07-13,0.0,0.0
VEU,Buy,1,44.7049942,2022-07-13,0.0,0.0
SCHX,Buy,5,14.04570484,2022-07-13,0.0,0.0
XLF,Buy,2,29.82538795,2022-07-13,0.0,0.0
SCHB,Buy,6,13.68634987,2022-07-13,0.0,0.0
SPLG,Buy,1,42.75130081,2022-07-13,0.0,0.0
VGSH,Buy,1,53.6162529,2022-07-13,0.0,0.0
SPYG,Sell,29,51.66335297,2022-07-13,-26.28,2.0
SPYV,Buy,2,34.58325958,2022-07-13,0.0,0.0
TIP,Sell,3,105.4945145,2022-07-13,1.22,2.0
EEM,Buy,2,36.32901382,2022-07-13,0.0,0.0
BIV,Buy,1,71.54348755,2022-07-13,0.0,0.0
EMB,Buy,1,72.6282196,2022-07-13,0.0,0.0
VEA,Buy,4,36.19696426,2022-07-14,0.0,0.0
BND,Sell,1,69.03827667,2022-07-14,-0.22,1.0
IJH,Sell,1,43.2362709,2022-07-14,-0.43,1.0
VIG,Buy,1,135.5143738,2022-07-14,0.0,0.0
XLK,Buy,1,127.1883774,2022-07-14,0.0,0.0
IWD,Buy,1,134.9959717,2022-07-14,0.0,0.0
VYM,Buy,1,92.06980133,2022-07-14,0.0,0.0
IVW,Buy,2,60.0264473,2022-07-14,0.0,0.0
VEU,Buy,3,44.14560318,2022-07-14,0.0,0.0
SCHX,Buy,11,13.99561691,2022-07-14,0.0,0.0
SCHF,Buy,12,13.44491673,2022-07-14,0.0,0.0
XLF,Buy,5,29.25438309,2022-07-14,0.0,0.0
SCHB,Buy,12,13.63399506,2022-07-14,0.0,0.0
SPLG,Buy,3,42.64574432,2022-07-14,0.0,0.0
SPYG,Buy,2,51.7705574,2022-07-14,0.0,0.0
SPYV,Buy,1,34.32841492,2022-07-14,0.0,0.0
VEA,Sell,15,36.74818802,2022-07-15,6.61,1.0
SCHX,Sell,39,14.26169586,2022-07-15,8.3,1.0
BIV,Sell,1,71.50683594,2022-07-15,-0.04,2.0
BND,Buy,1,69.07493591,2022-07-18,0.0,0.0
IWF,Sell,1,219.9826508,2022-07-18,-1.32,5.0
VYM,Buy,1,93.12703705,2022-07-18,0.0,0.0
EFA,Buy,2,57.74318314,2022-07-18,0.0,0.0
XLE,Buy,1,63.63917923,2022-07-18,0.0,0.0
IVW,Buy,1,60.58414841,2022-07-18,0.0,0.0
VEU,Buy,2,44.91590118,2022-07-18,0.0,0.0
SCHX,Buy,8,14.15839672,2022-07-18,0.0,0.0
VCSH,Buy,1,69.69270325,2022-07-18,0.0,0.0
SCHF,Buy,8,13.73729515,2022-07-18,0.0,0.0
XLF,Buy,3,30.12992287,2022-07-18,0.0,0.0
SCHB,Buy,8,13.78798199,2022-07-18,0.0,0.0
SPLG,Buy,2,43.07757568,2022-07-18,0.0,0.0
VGSH,Buy,2,53.6162529,2022-07-18,0.0,0.0
SPYV,Sell,12,34.75315475,2022-07-18,4.08,2.0
DVY,Sell,3,104.9039612,2022-07-18,-3.32,5.0
EEM,Buy,3,36.44143295,2022-07-18,0.0,0.0
BIV,Buy,1,71.26873016,2022-07-18,0.0,0.0
EMB,Buy,1,72.10536194,2022-07-18,0.0,0.0
VEA,Buy,1,37.93331909,2022-07-19,0.0,0.0
BND,Sell,1,69.01994324,2022-07-19,-0.05,1.0
IJH,Buy,1,45.41025925,2022-07-19,0.0,0.0
XLE,Buy,1,65.59841156,2022-07-19,0.0,0.0
IVW,Buy,1,62.47251511,2022-07-19,0.0,0.0
VEU,Buy,1,45.96131897,2022-07-19,0.0,0.0
SCHX,Sell,8,14.54655361,2022-07-19,2.48,1.0
XLF,Buy,2,31.03401756,2022-07-19,0.0,0.0
SCHB,Buy,4,14.17602921,2022-07-19,0.0,0.0
SPLG,Buy,1,44.2579155,2022-07-19,0.0,0.0
VGSH,Buy,1,53.55231094,2022-07-19,0.0,0.0
EFV,Buy,1,39.07280731,2022-07-19,0.0,0.0
EEM,Buy,1,37.04098129,2022-07-19,0.0,0.0
BIV,Sell,1,71.15882111,2022-07-19,-0.11,1.0
VEA,Sell,1,37.74957275,2022-07-20,-0.18,1.0
VIG,Sell,7,139.9313507,2022-07-20,24.74,4.0
XLF,Buy,1,31.14821434,2022-07-20,0.0,0.0
IAU,Buy,1,32.20999908,2022-07-20,0.0,0.0
SCHB,Buy,2,14.29613972,2022-07-20,0.0,0.0
SPYV,Buy,1,35.54601288,2022-07-20,0.0,0.0
EEM,Buy,1,36.8817215,2022-07-20,0.0,0.0
VEA,Buy,3,38.17218399,2022-07-21,0.0,0.0
BND,Buy,1,69.52400208,2022-07-21,0.0,0.0
IJH,Buy,2,46.25761032,2022-07-21,0.0,0.0
IWD,Sell,14,142.0285339,2022-07-21,78.76,5.0
VYM,Buy,1,95.13113403,2022-07-21,0.0,0.0
EFA,Sell,2,59.53214264,2022-07-21,2.86,3.0
XLE,Buy,1,65.07234192,2022-07-21,0.0,0.0
IVW,Buy,1,64.29238892,2022-07-21,0.0,0.0
VEU,Buy,2,46.20891571,2022-07-21,0.0,0.0
SCHX,Buy,8,14.80323696,2022-07-21,0.0,0.0
SCHF,Buy,8,14.16256905,2022-07-21,0.0,0.0
XLF,Buy,3,31.34806824,2022-07-21,0.0,0.0
BSV,Buy,1,71.4177475,2022-07-21,0.0,0.0
IAU,Sell,11,32.65999985,2022-07-21,3.96,1.0
SCHB,Buy,8,14.43472576,2022-07-21,0.0,0.0
SPLG,Buy,2,44.99682999,2022-07-21,0.0,0.0
VGSH,Buy,2,53.69847107,2022-07-21,0.0,0.0
SPYG,Buy,2,55.48376846,2022-07-21,0.0,0.0
SPYV,Buy,3,35.71589661,2022-07-21,0.0,0.0
DVY,Buy,1,106.1194839,2022-07-21,0.0,0.0
HYG,Buy,1,65.8588562,2022-07-21,0.0,0.0
EFV,Buy,3,38.77488708,2022-07-21,0.0,0.0
EEM,Buy,3,37.30328751,2022-07-21,0.0,0.0
BIV,Buy,1,71.77241516,2022-07-21,0.0,0.0
EMB,Buy,1,74.14459991,2022-07-21,0.0,0.0
VEA,Sell,3,38.0435524,2022-07-22,-0.39,1.0
BND,Buy,2,70.09220886,2022-07-22,0.0,0.0
IJH,Buy,3,45.84735489,2022-07-22,0.0,0.0
XLK,Buy,1,134.1593628,2022-07-22,0.0,0.0
IWD,Buy,1,141.16008,2022-07-22,0.0,0.0
VYM,Buy,1,94.95646667,2022-07-22,0.0,0.0
RSP,Buy,1,133.9486389,2022-07-22,0.0,0.0
XLE,Buy,2,64.53717804,2022-07-22,0.0,0.0
IVW,Buy,2,63.27482224,2022-07-22,0.0,0.0
VEU,Buy,3,45.97966003,2022-07-22,0.0,0.0
SCHX,Sell,8,14.65611458,2022-07-22,-1.18,1.0
XLF,Buy,5,31.16725349,2022-07-22,0.0,0.0
BSV,Sell,1,71.68725586,2022-07-22,0.22,1.0
VT,Buy,1,83.06858826,2022-07-22,0.0,0.0
SCHB,Buy,11,14.28690052,2022-07-22,0.0,0.0
SPLG,Buy,3,44.59378815,2022-07-22,0.0,0.0
VGSH,Buy,2,53.82636642,2022-07-22,0.0,0.0
SPYV,Buy,2,35.61207199,2022-07-22,0.0,0.0
BIV,Sell,1,72.40432739,2022-07-22,0.51,1.0
EMB,Buy,1,74.95505524,2022-07-22,0.0,0.0
XLK,Sell,2,133.3087921,2022-07-25,-1.7,1.0
VEU,Sell,12,46.30978775,2022-07-25,3.17,1.0
SCHF,Sell,124,14.22901821,2022-07-25,6.59,2.0
EFV,Sell,4,39.09989548,2022-07-25,1.04,2.0
VTI,Buy,1,187.7334442,2022-07-26,0.0,0.0
VEA,Buy,7,37.83225632,2022-07-26,0.0,0.0
BND,Sell,3,69.85394287,2022-07-26,-0.71,2.0
VUG,Buy,1,229.6802826,2022-07-26,0.0,0.0
IJH,Sell,6,45.87227631,2022-07-26,0.12,2.0
VIG,Buy,1,140.1967468,2022-07-26,0.0,0.0
VYM,Buy,2,95.19549561,2022-07-26,0.0,0.0
IVW,Buy,4,61.86588669,2022-07-26,0.0,0.0
VEU,Buy,5,45.75957108,2022-07-26,0.0,0.0
SCHX,Buy,18,14.47455597,2022-07-26,0.0,0.0
SCHF,Buy,19,14.04739094,2022-07-26,0.0,0.0
XLF,Buy,8,30.92933083,2022-07-26,0.0,0.0
SCHB,Buy,19,14.12367249,2022-07-26,0.0,0.0
SPLG,Buy,6,44.11397552,2022-07-26,0.0,0.0
VGSH,Buy,5,53.76241302,2022-07-26,0.0,0.0
SPYG,Buy,2,53.32991409,2022-07-26,0.0,0.0
HYG,Sell,1,65.29427338,2022-07-26,-0.56,3.0
EFV,Buy,2,38.68460846,2022-07-26,0.0,0.0
VYM,Sell,6,96.32624817,2022-07-27,5.43,1.0
XLF,Sell,40,31.40516663,2022-07-27,15.23,1.0
VEA,Buy,4,38.9438858,2022-07-28,0.0,0.0
BND,Buy,2,70.53210449,2022-07-28,0.0,0.0
IJH,Buy,3,47.45772171,2022-07-28,0.0,0.0
XLK,Buy,1,138.8718262,2022-07-28,0.0,0.0
IWD,Buy,1,144.5772095,2022-07-28,0.0,0.0
VYM,Buy,1,97.08929443,2022-07-28,0.0,0.0
RSP,Buy,1,137.9669189,2022-07-28,0.0,0.0
XLE,Buy,2,68.17448425,2022-07-28,0.0,0.0
IVW,Buy,2,65.20232391,2022-07-28,0.0,0.0
VEU,Buy,3,46.99755859,2022-07-28,0.0,0.0
SCHX,Sell,18,15.05366516,2022-07-28,8.34,2.0
XLF,Buy,5,31.633564,2022-07-28,0.0,0.0
BSV,Buy,2,71.9846344,2022-07-28,0.0,0.0
SCHB,Buy,12,14.68110561,2022-07-28,0.0,0.0
SPLG,Buy,4,45.82210922,2022-07-28,0.0,0.0
VGSH,Buy,1,53.97254944,2022-07-28,0.0,0.0
BND,Sell,2,70.47712708,2022-07-29,-0.11,1.0
IJH,Sell,3,48.10569382,2022-07-29,1.56,1.0
VIG,Sell,1,145.2298431,2022-07-29,4.03,3.0
XLK,Sell,1,141.0032043,2022-07-29,1.71,1.0
SCHF,Sell,19,14.64543629,2022-07-29,9.09,3.0
VT,Sell,1,86.21305084,2022-07-29,2.52,5.0
SPYV,Sell,6,36.79189682,2022-07-29,5.66,5.0
VEA,Buy,2,39.46754456,2022-08-01,0.0,0.0
IJH,Buy,2,48.09419632,2022-08-01,0.0,0.0
VYM,Buy,1,97.65925598,2022-08-01,0.0,0.0
IVW,Buy,1,66.33730316,2022-08-01,0.0,0.0
VEU,Buy,2,47.30017853,2022-08-01,0.0,0.0
SCHX,Buy,7,15.2289629,2022-08-01,0.0,0.0
XLF,Sell,5,31.81437874,2022-08-01,0.72,2.0
BSV,Sell,2,72.00694275,2022-08-01,0.04,2.0
SCHB,Buy,7,14.85049248,2022-08-01,0.0,0.0
SPLG,Buy,2,46.35949707,2022-08-01,0.0,0.0
VGSH,Buy,2,53.9597702,2022-08-01,0.0,0.0
SPYG,Buy,2,57.23804474,2022-08-01,0.0,0.0
DVY,Buy,1,110.0361481,2022-08-01,0.0,0.0
ACWI,Buy,1,85.63879395,2022-08-01,0.0,0.0
EFV,Buy,2,40.05685425,2022-08-01,0.0,0.0
EEM,Buy,3,37.11592102,2022-08-01,0.0,0.0
VUG,Sell,1,246.4751587,2022-08-02,13.44,5.0
RSP,Sell,6,137.9478149,2022-08-02,-0.11,3.0
VEU,Sell,10,46.69493103,2022-08-02,-6.05,1.0
EMB,Sell,4,75.93330383,2022-08-02,3.13,7.0
VEA,Buy,5,39.12762833,2022-08-03,0.0,0.0
BND,Buy,2,70.41560364,2022-08-03,0.0,0.0
IJH,Buy,4,48.02709198,2022-08-03,0.0,0.0
XLK,Buy,1,143.4181519,2022-08-03,0.0,0.0
IWD,Buy,1,145.9459381,2022-08-03,0.0,0.0
VYM,Buy,2,97.4753952,2022-08-03,0.0,0.0
RSP,Buy,1,139.3794708,2022-08-03,0.0,0.0
XLE,Buy,2,67.50325012,2022-08-03,0.0,0.0
IVW,Buy,2,67.48204803,2022-08-03,0.0,0.0
VEU,Buy,4,47.00672531,2022-08-03,0.0,0.0
SCHX,Sell,7,15.38234711,2022-08-03,0.86,2.0
XLF,Buy,6,31.93810654,2022-08-03,0.0,0.0
BSV,Buy,2,71.69061279,2022-08-03,0.0,0.0
VT,Buy,1,86.34526062,2022-08-03,0.0,0.0
SCHB,Buy,1,14.99523926,2022-08-03,0.0,0.0
ACWI,Sell,1,86.05966949,2022-08-03,0.34,2.0
HYG,Buy,1,67.18080902,2022-08-03,0.0,0.0
VTI,Sell,5,199.2725677,2022-08-04,46.16,7.0
BND,Sell,2,70.59007263,2022-08-04,0.28,1.0
XLK,Sell,1,144.0732117,2022-08-04,0.52,1.0
